GRSM3,GRSM4,HARV1,HARV4,LENO1,LENO2,LENO3,LENO4,OSBS1,OSBS2,SCBI1,UNDE3,WREF2,WREF4
0.035658865,0.032267977,0.022452369,0.024823831,0.035284533,0.078212287,0.054795806,0.023982538,0.021985292,0.012293679,0.028246564,0.043020572,0.013928725,0.035174777
0.032824243,0.031728145,0.021956728,0.024107032,0.034110018,0.084288589,0.058377251,0.024597838,0.023215084,0.011134159,0.027304053,0.043734977,0.013658604,0.035600387
0.032907072,0.031737989,0.021952378,0.022944242,0.032510136,0.097359374,0.066125874,0.029830676,0.028706285,0.011622165,0.026840263,0.048340182,0.013910697,0.03661941
0.032989902,0.031747834,0.021948029,0.021781451,0.030910254,0.110430158,0.073874497,0.035063514,0.034197486,0.01211017,0.026376473,0.052945388,0.014162791,0.037638432
0.031715135,0.031304946,0.021013469,0.021696156,0.030459626,0.128953321,0.093405669,0.046202221,0.04171049,0.01170332,0.026389221,0.059456568,0.014298873,0.046395115
0.030440367,0.030862058,0.020078908,0.021610861,0.030008998,0.147476483,0.112936842,0.057340927,0.049223494,0.011296471,0.026401969,0.065967747,0.014434955,0.055151798
0.03016899,0.030953389,0.019533143,0.02125322,0.029555184,0.149635534,0.116366657,0.070818746,0.050918794,0.011412197,0.028073478,0.076186808,0.016075034,0.052932321
0.029897614,0.031044721,0.018987379,0.020895579,0.02910137,0.151794584,0.119796472,0.084296564,0.052614093,0.011527924,0.029744988,0.086405868,0.017715113,0.050712844
0.029887683,0.030710459,0.019394257,0.020511201,0.029224792,0.145627457,0.125598278,0.097658965,0.050193182,0.011227653,0.030786135,0.092971127,0.018836697,0.05699477
0.029877752,0.030376197,0.019801136,0.020126824,0.029348215,0.13946033,0.131400084,0.111021365,0.047772272,0.010927382,0.031827282,0.099536385,0.019958282,0.063276696
0.02986782,0.030041935,0.020208015,0.019742446,0.029471638,0.133293203,0.13720189,0.124383766,0.045351361,0.010627112,0.032868429,0.106101644,0.021079866,0.069558621
0.029857889,0.029707673,0.020614893,0.019358069,0.02959506,0.127126076,0.143003696,0.137746166,0.04293045,0.010326841,0.033909576,0.112666902,0.02220145,0.075840547
0.031601029,0.030764036,0.023140035,0.01881429,0.030394577,0.124617006,0.153595985,0.144985472,0.041497167,0.010325625,0.038099956,0.123876748,0.026092878,0.074869898
0.033344168,0.031820399,0.025665178,0.01827051,0.031194094,0.122107935,0.164188273,0.152224779,0.040063884,0.010324408,0.042290337,0.135086593,0.029984306,0.07389925
0.035087307,0.032876762,0.02819032,0.017726731,0.031993612,0.119598864,0.174780562,0.159464086,0.0386306,0.010323192,0.046480717,0.146296439,0.033875734,0.072928601
0.036830447,0.033933125,0.030715462,0.017182952,0.032793129,0.117089794,0.185372851,0.166703392,0.037197317,0.010321976,0.050671097,0.157506285,0.037767162,0.071957952
0.038855667,0.034737001,0.038463443,0.017182124,0.035574451,0.119776753,0.182129851,0.166039843,0.034568849,0.00980669,0.056415785,0.16995191,0.042162034,0.067818867
0.040880886,0.035540876,0.046211424,0.017181297,0.038355773,0.122463713,0.17888685,0.165376294,0.031940381,0.009291403,0.062160473,0.182397534,0.046556906,0.063679783
0.042906106,0.036344752,0.053959404,0.017180469,0.041137095,0.125150672,0.17564385,0.164712746,0.029311913,0.008776117,0.06790516,0.194843159,0.050951777,0.059540698
0.044931326,0.037148628,0.061707385,0.017179642,0.043918417,0.127837631,0.17240085,0.164049197,0.026683445,0.00826083,0.073649848,0.207288784,0.055346649,0.055401613
0.045052644,0.03719043,0.065821455,0.016880704,0.047289519,0.129668385,0.164259448,0.153792027,0.02546698,0.008591888,0.077654142,0.213800631,0.058107188,0.052180541
0.045173961,0.037232233,0.069935525,0.016581766,0.050660622,0.131499138,0.156118046,0.143534856,0.024250515,0.008922946,0.081658437,0.220312477,0.060867727,0.04895947
0.045295279,0.037274035,0.074049595,0.016282829,0.054031724,0.133329891,0.147976645,0.133277686,0.02303405,0.009254004,0.085662732,0.226824324,0.063628265,0.045738398
0.045416597,0.037315838,0.078163665,0.015983891,0.057402826,0.135160645,0.139835243,0.123020516,0.021817585,0.009585062,0.089667026,0.233336171,0.066388804,0.042517327
0.046649776,0.039310515,0.085486161,0.016517722,0.062535111,0.133536547,0.135553162,0.118085818,0.020623937,0.009732346,0.093113938,0.227851299,0.06625987,0.039884573
0.047882954,0.041305192,0.092808657,0.017051553,0.067667397,0.13191245,0.131271081,0.11315112,0.019430288,0.00987963,0.09656085,0.222366426,0.066130937,0.03725182
0.049116132,0.043299869,0.100131153,0.017585384,0.072799682,0.130288352,0.126989,0.108216421,0.018236639,0.010026913,0.100007761,0.216881553,0.066002003,0.034619066
0.050349311,0.045294546,0.107453649,0.018119215,0.077931967,0.128664254,0.122706919,0.103281723,0.017042991,0.010174197,0.103454673,0.211396681,0.065873069,0.031986313
0.052267042,0.047458566,0.107441833,0.019374057,0.080237549,0.124928186,0.115932714,0.099130222,0.018396749,0.01122519,0.109639151,0.207758651,0.063951595,0.03202749
0.054184773,0.049622585,0.107430016,0.020628899,0.082543131,0.121192119,0.10915851,0.094978722,0.019750508,0.012276183,0.115823628,0.204120621,0.062030121,0.032068667
0.056102504,0.051786604,0.1074182,0.021883741,0.084848713,0.117456051,0.102384305,0.090827221,0.021104266,0.013327176,0.122008106,0.20048259,0.060108646,0.032109844
0.058020235,0.053950624,0.107406383,0.023138583,0.087154295,0.113719983,0.0956101,0.08667572,0.022458024,0.014378169,0.128192584,0.19684456,0.058187172,0.032151021
0.063468694,0.063213008,0.106103818,0.031834086,0.101818724,0.110643734,0.089073012,0.085330298,0.022181381,0.018784673,0.14964791,0.195696084,0.052523366,0.029816447
0.068917153,0.072475391,0.104801253,0.04052959,0.116483153,0.107567485,0.082535924,0.083984877,0.021904738,0.023191177,0.171103235,0.194547608,0.04685956,0.027481872
0.069136186,0.078312265,0.096422649,0.054895175,0.107483217,0.096054021,0.0672656,0.079714848,0.02188863,0.029800387,0.165053842,0.193519847,0.040582224,0.025845219
0.069355218,0.084149138,0.088044044,0.06926076,0.098483281,0.084540557,0.051995276,0.075444819,0.021872523,0.036409596,0.159004449,0.192492085,0.034304888,0.024208565
0.078752411,0.086690059,0.081424129,0.08576751,0.089411387,0.075140008,0.052395855,0.065418269,0.019470227,0.043113678,0.141992585,0.168282591,0.031147215,0.022538228
0.088149603,0.08923098,0.074804214,0.102274259,0.080339493,0.065739459,0.052796434,0.055391719,0.017067931,0.049817759,0.124980721,0.144073097,0.027989542,0.020867891
0.095893477,0.08902879,0.068515337,0.101796302,0.072558565,0.066363531,0.049564449,0.054301977,0.01777433,0.056760781,0.115010144,0.124400337,0.026358155,0.020701498
0.103637352,0.0888266,0.062226461,0.101318345,0.064777637,0.066987602,0.046332464,0.053212235,0.018480729,0.063703803,0.105039567,0.104727578,0.024726767,0.020535106
0.109561401,0.077887491,0.061518961,0.096420393,0.061263917,0.066711588,0.047108714,0.052840849,0.017180011,0.071831187,0.098459474,0.096914017,0.021271105,0.018835575
0.11548545,0.066948382,0.060811462,0.09152244,0.057750196,0.066435573,0.047884964,0.052469463,0.015879293,0.07995857,0.091879381,0.089100455,0.017815444,0.017136044
0.10304001,0.058258763,0.055756757,0.078458315,0.055453868,0.063726722,0.047297695,0.051822584,0.016628621,0.081513148,0.084443957,0.081763834,0.016613301,0.01780561
0.090594569,0.049569144,0.050702051,0.06539419,0.053157539,0.061017872,0.046710425,0.051175704,0.017377949,0.083067726,0.077008534,0.074427214,0.015411158,0.018475176
0.077328417,0.043825893,0.046985623,0.065280968,0.050214813,0.05805302,0.043741856,0.045598224,0.0150201,0.077242019,0.065939045,0.061403027,0.013667142,0.017250266
0.064062265,0.038082642,0.043269195,0.065167745,0.047272087,0.055088168,0.040773288,0.040020744,0.01266225,0.071416312,0.054869555,0.048378841,0.011923127,0.016025356
0.053827125,0.036751607,0.04153562,0.067338842,0.046544094,0.055473982,0.039629578,0.03824288,0.013374644,0.072571599,0.050454353,0.047928023,0.011661147,0.016047917
0.043591985,0.035420573,0.039802044,0.069509939,0.0458161,0.055859796,0.038485869,0.036465016,0.014087037,0.073726886,0.046039151,0.047477204,0.011399167,0.016070477
0.037756747,0.034205942,0.037882917,0.05988263,0.042441146,0.053205775,0.033285954,0.034929523,0.012728497,0.070190388,0.042904196,0.039547465,0.010717469,0.014039559
0.031921508,0.03299131,0.035963789,0.050255321,0.039066192,0.050551755,0.028086039,0.03339403,0.011369957,0.066653891,0.039769241,0.031617725,0.01003577,0.012008642
0.041773083,0.024990495,0.017658295,0.019914109,0.014451806,0.016872041,0.033213447,0.010571686,0.006811939,0.007406785,0.019913149,0.011604489,0.024687453,0.021106261
0.041031637,0.024453405,0.017343003,0.019455907,0.013964864,0.016454196,0.033342533,0.010254219,0.00635193,0.006927008,0.019433716,0.011479156,0.023463011,0.020418081
0.040290192,0.023916314,0.017027712,0.018997706,0.013477922,0.016036351,0.033471619,0.009936752,0.005891921,0.006447231,0.018954283,0.011353823,0.022238569,0.0197299
0.039548746,0.023379224,0.01671242,0.018539504,0.01299098,0.015618506,0.033600705,0.009619285,0.005431912,0.005967454,0.01847485,0.01122849,0.021014127,0.01904172
0.038807301,0.022842134,0.016397128,0.018081303,0.012504037,0.015200661,0.03372979,0.009301819,0.004971904,0.005487677,0.017995416,0.011103157,0.019789686,0.01835354
0.038065855,0.022305044,0.016081836,0.017623101,0.012017095,0.014782816,0.033858876,0.008984352,0.004511895,0.0050079,0.017515983,0.010977824,0.018565244,0.01766536
0.03732441,0.021767953,0.015766545,0.0171649,0.011530153,0.014364971,0.033987962,0.008666885,0.004051886,0.004528123,0.01703655,0.010852491,0.017340802,0.016977179
0.036582964,0.021230863,0.015451253,0.016706698,0.011043211,0.013947126,0.034117048,0.008349418,0.003591877,0.004048346,0.016557117,0.010727158,0.01611636,0.016288999
0.03603382,0.020950741,0.015215376,0.016600116,0.010822411,0.013818334,0.033943078,0.008363286,0.003486162,0.003961529,0.016373703,0.010669071,0.015756465,0.016033804
0.035484677,0.020670619,0.0149795,0.016493535,0.010601612,0.013689543,0.033769108,0.008377154,0.003380447,0.003874712,0.016190289,0.010610984,0.015396571,0.01577861
0.034935533,0.020390497,0.014743623,0.016386953,0.010380812,0.013560751,0.033595139,0.008391021,0.003274732,0.003787896,0.016006875,0.010552897,0.015036676,0.015523415
0.03438639,0.020110375,0.014507746,0.016280371,0.010160012,0.013431959,0.033421169,0.008404889,0.003169017,0.003701079,0.01582346,0.01049481,0.014676781,0.015268221
0.033837246,0.019830253,0.01427187,0.01617379,0.009939212,0.013303167,0.033247199,0.008418757,0.003063302,0.003614262,0.015640046,0.010436723,0.014316887,0.015013026
0.033288102,0.019550131,0.014035993,0.016067208,0.009718413,0.013174376,0.033073229,0.008432625,0.002957587,0.003527445,0.015456632,0.010378636,0.013956992,0.014757832
0.032738959,0.019270009,0.013800116,0.015960626,0.009497613,0.013045584,0.03289926,0.008446493,0.002851873,0.003440629,0.015273218,0.010320549,0.013597097,0.014502638
0.032189815,0.018989887,0.01356424,0.015854045,0.009276813,0.012916792,0.03272529,0.008460361,0.002746158,0.003353812,0.015089804,0.010262462,0.013237203,0.014247443
0.031640672,0.018709765,0.013328363,0.015747463,0.009056013,0.012788,0.03255132,0.008474229,0.002640443,0.003266995,0.014906389,0.010204375,0.012877308,0.013992249
0.031091528,0.018429643,0.013092486,0.015640881,0.008835214,0.012659208,0.03237735,0.008488096,0.002534728,0.003180178,0.014722975,0.010146288,0.012517413,0.013737054
0.030542385,0.018149521,0.01285661,0.0155343,0.008614414,0.012530417,0.032203381,0.008501964,0.002429013,0.003093362,0.014539561,0.010088201,0.012157519,0.01348186
0.029993241,0.017869399,0.012620733,0.015427718,0.008393614,0.012401625,0.032029411,0.008515832,0.002323298,0.003006545,0.014356147,0.010030114,0.011797624,0.013226665
0.029775736,0.017889777,0.012442892,0.015233197,0.008361634,0.012459906,0.031758202,0.008648188,0.002550442,0.003292418,0.014269745,0.010166368,0.011802532,0.013523878
0.029558231,0.017910156,0.012265051,0.015038676,0.008329653,0.012518187,0.031486992,0.008780545,0.002777587,0.003578291,0.014183342,0.010302623,0.01180744,0.013821092
0.029340726,0.017930534,0.01208721,0.014844155,0.008297673,0.012576468,0.031215783,0.008912901,0.003004731,0.003864164,0.01409694,0.010438877,0.011812348,0.014118305
0.029123222,0.017950913,0.011909368,0.014649634,0.008265692,0.012634749,0.030944574,0.009045257,0.003231875,0.004150036,0.014010538,0.010575131,0.011817255,0.014415519
0.028905717,0.017971291,0.011731527,0.014455113,0.008233712,0.01269303,0.030673365,0.009177613,0.003459019,0.004435909,0.013924136,0.010711385,0.011822163,0.014712732
0.028688212,0.01799167,0.011553686,0.014260592,0.008201731,0.012751311,0.030402155,0.00930997,0.003686164,0.004721782,0.013837733,0.01084764,0.011827071,0.015009946
0.028470707,0.018012048,0.011375845,0.014066071,0.008169751,0.012809592,0.030130946,0.009442326,0.003913308,0.005007655,0.013751331,0.010983894,0.011831979,0.015307159
0.028660146,0.018052084,0.011461893,0.014166181,0.008177323,0.012818163,0.029790187,0.009389963,0.004007691,0.00490809,0.01356512,0.011064534,0.01168912,0.01543814
0.028849585,0.018092119,0.011547941,0.014266292,0.008184894,0.012826733,0.029449429,0.009337599,0.004102073,0.004808525,0.013378909,0.011145174,0.011546261,0.01556912
0.029039024,0.018132155,0.011633989,0.014366402,0.008192466,0.012835304,0.02910867,0.009285236,0.004196456,0.00470896,0.013192698,0.011225814,0.011403402,0.015700101
0.029228463,0.018172191,0.011720037,0.014466513,0.008200038,0.012843875,0.028767911,0.009232873,0.004290839,0.004609394,0.013006488,0.011306454,0.011260542,0.015831082
0.029417902,0.018212227,0.011806085,0.014566623,0.00820761,0.012852446,0.028427152,0.00918051,0.004385222,0.004509829,0.012820277,0.011387094,0.011117683,0.015962063
0.029607341,0.018252262,0.011892133,0.014666734,0.008215181,0.012861016,0.028086394,0.009128146,0.004479604,0.004410264,0.012634066,0.011467734,0.010974824,0.016093043
0.02979678,0.018292298,0.011978181,0.014766844,0.008222753,0.012869587,0.027745635,0.009075783,0.004573987,0.004310699,0.012447855,0.011548374,0.010831965,0.016224024
0.028939214,0.018042674,0.011996948,0.014531723,0.008352965,0.013047297,0.027079666,0.008968694,0.004485593,0.004240926,0.012074451,0.011468558,0.01050038,0.016699004
0.028081648,0.01779305,0.012015715,0.014296601,0.008483176,0.013225008,0.026413696,0.008861604,0.004397199,0.004171153,0.011701048,0.011388742,0.010168796,0.017173984
0.027224081,0.017543427,0.012034481,0.01406148,0.008613388,0.013402718,0.025747726,0.008754515,0.004308806,0.00410138,0.011327645,0.011308925,0.009837211,0.017648964
0.026366515,0.017293803,0.012053248,0.013826359,0.0087436,0.013580428,0.025081757,0.008647426,0.004220412,0.004031607,0.010954241,0.011229109,0.009505626,0.018123944
0.025508949,0.017044179,0.012072015,0.013591237,0.008873811,0.013758139,0.024415788,0.008540336,0.004132018,0.003961834,0.010580837,0.011149293,0.009174042,0.018598924
0.024651383,0.016794555,0.012090782,0.013356116,0.009004023,0.013935849,0.023749818,0.008433247,0.004043624,0.003892061,0.010207434,0.011069477,0.008842457,0.019073904
0.023922385,0.016474065,0.01201289,0.012950847,0.008970868,0.013910007,0.023096413,0.008276218,0.004031516,0.003847235,0.009842423,0.011215466,0.008711551,0.018919213
0.023193388,0.016153575,0.011934999,0.012545577,0.008937713,0.013884164,0.022443009,0.008119189,0.004019409,0.003802409,0.009477412,0.011361454,0.008580646,0.018764522
0.02246439,0.015833084,0.011857108,0.012140307,0.008904559,0.013858322,0.021789604,0.00796216,0.004007301,0.003757584,0.009112401,0.011507442,0.008449741,0.018609831
0.021735392,0.015512594,0.011779216,0.011735038,0.008871404,0.01383248,0.021136199,0.007805131,0.003995193,0.003712758,0.00874739,0.011653431,0.008318835,0.01845514
0.020811434,0.01479114,0.011480026,0.011228402,0.008695379,0.013568008,0.020730648,0.00769452,0.004042176,0.003840197,0.008556504,0.011806793,0.00832588,0.018100222
0.019887476,0.014069686,0.011180835,0.010721767,0.008519354,0.013303535,0.020325097,0.00758391,0.004089158,0.003967635,0.008365618,0.011960155,0.008332924,0.017745303
0.018963517,0.013348233,0.010881645,0.010215132,0.008343328,0.013039063,0.019919546,0.0074733,0.00413614,0.004095074,0.008174733,0.012113517,0.008339969,0.017390385
0.018039559,0.012626779,0.010582455,0.009708496,0.008167303,0.012774591,0.019513995,0.007362689,0.004183123,0.004222512,0.007983847,0.012266879,0.008347014,0.017035467
0.017708964,0.012353074,0.010167032,0.009415693,0.008116634,0.012308693,0.019469196,0.007395583,0.004156127,0.004177733,0.007759063,0.012743349,0.008488157,0.016913585
0.017378369,0.012079368,0.009751608,0.00912289,0.008065964,0.011842795,0.019424397,0.007428478,0.00412913,0.004132954,0.007534278,0.01321982,0.008629301,0.016791704
0.017047774,0.011805663,0.009336185,0.008830087,0.008015295,0.011376897,0.019379598,0.007461372,0.004102134,0.004088175,0.007309494,0.01369629,0.008770444,0.016669822
0.016039856,0.011457253,0.008422505,0.008425046,0.007673869,0.010623617,0.01820957,0.007192367,0.004071115,0.003865034,0.006986535,0.014228895,0.009103107,0.016476672
0.015031938,0.011108843,0.007508824,0.008020005,0.007332443,0.009870337,0.017039542,0.006923363,0.004040097,0.003641893,0.006663575,0.0147615,0.00943577,0.016283522
0.014420382,0.011003952,0.007188738,0.008025987,0.007215789,0.009679318,0.017414388,0.006959333,0.003984138,0.003526553,0.006791658,0.015494081,0.009365862,0.015553858
0.013808827,0.010899061,0.006868653,0.00803197,0.007099134,0.0094883,0.017789234,0.006995302,0.003928178,0.003411212,0.006919742,0.016226662,0.009295955,0.014824193
0.013476695,0.010732582,0.006930741,0.007859943,0.006986618,0.00924558,0.017316018,0.006884535,0.004055679,0.003385297,0.006748143,0.016400876,0.009635983,0.014928113
0.013144563,0.010566103,0.006992828,0.007687916,0.006874102,0.009002859,0.016842803,0.006773768,0.00418318,0.003359381,0.006576544,0.01657509,0.00997601,0.015032034
0.012862449,0.010290116,0.006708086,0.007462702,0.006789854,0.008922836,0.016703342,0.006650087,0.004100341,0.003250974,0.006423738,0.01633741,0.0094545,0.014197175
0.012580336,0.01001413,0.006423344,0.007237488,0.006705606,0.008842814,0.016563881,0.006526406,0.004017502,0.003142567,0.006270933,0.016099731,0.00893299,0.013362316
0.012298222,0.009738143,0.006138601,0.007012275,0.006621358,0.008762791,0.01642442,0.006402724,0.003934663,0.003034159,0.006118127,0.015862051,0.008411479,0.012527457
0.012016109,0.009462157,0.005853859,0.006787061,0.00653711,0.008682768,0.016284959,0.006279043,0.003851824,0.002925752,0.005965322,0.015624372,0.007889969,0.011692598
0.011776662,0.009309052,0.005866926,0.006691994,0.006454393,0.008643761,0.015704988,0.006223238,0.003801594,0.002918477,0.005865636,0.015614959,0.008834873,0.012919173
0.011537215,0.009155947,0.005879993,0.006596928,0.006371677,0.008604754,0.015125018,0.006167434,0.003751365,0.002911202,0.00576595,0.015605547,0.009779776,0.014145748
0.011297768,0.009002842,0.00589306,0.006501862,0.006288961,0.008565747,0.014545047,0.006111629,0.003701136,0.002903927,0.005666264,0.015596134,0.01072468,0.015372323
0.011058321,0.008849737,0.005906127,0.006406795,0.006206244,0.00852674,0.013965077,0.006055824,0.003650906,0.002896652,0.005566578,0.015586721,0.011669583,0.016598898
0.011226659,0.008903727,0.005995651,0.006539949,0.00615673,0.008447891,0.013830406,0.005992387,0.003588119,0.002906014,0.005597892,0.015566614,0.011325348,0.016218561
0.011394997,0.008957718,0.006085175,0.006673104,0.006107216,0.008369043,0.013695734,0.00592895,0.003525332,0.002915376,0.005629205,0.015546507,0.010981112,0.015838224
0.011563334,0.009011708,0.0061747,0.006806259,0.006057701,0.008290195,0.013561063,0.005865513,0.003462544,0.002924739,0.005660519,0.0155264,0.010636876,0.015457887
0.011731672,0.009065699,0.006264224,0.006939413,0.006008187,0.008211346,0.013426392,0.005802076,0.003399757,0.002934101,0.005691832,0.015506293,0.010292641,0.01507755
0.011713313,0.009131332,0.006348825,0.007080901,0.00622556,0.008246289,0.013483929,0.005937617,0.003534225,0.002994769,0.005784209,0.015696989,0.009898333,0.013978081
0.011694955,0.009196965,0.006433426,0.007222389,0.006442933,0.008281232,0.013541466,0.006073159,0.003668692,0.003055436,0.005876585,0.015887685,0.009504024,0.012878613
0.011676596,0.009262598,0.006518026,0.007363876,0.006660306,0.008316176,0.013599003,0.0062087,0.00380316,0.003116104,0.005968961,0.016078381,0.009109716,0.011779145
0.011658237,0.009328231,0.006602627,0.007505364,0.006877679,0.008351119,0.01365654,0.006344241,0.003937627,0.003176772,0.006061338,0.016269077,0.008715408,0.010679676
0.011499426,0.009272375,0.006463737,0.007364787,0.006769643,0.008238903,0.013470394,0.006179329,0.003789616,0.003159222,0.005938458,0.015952434,0.008557695,0.01041976
0.011340616,0.009216519,0.006324846,0.00722421,0.006661607,0.008126686,0.013284248,0.006014417,0.003641605,0.003141673,0.005815578,0.015635791,0.008399982,0.010159844
0.011181806,0.009160663,0.006185955,0.007083634,0.006553572,0.008014469,0.013098103,0.005849506,0.003493594,0.003124123,0.005692697,0.015319149,0.008242269,0.009899928
0.011022995,0.009104807,0.006047065,0.006943057,0.006445536,0.007902253,0.012911957,0.005684594,0.003345583,0.003106573,0.005569817,0.015002506,0.008084556,0.009640012
0.010797991,0.009023588,0.006000785,0.006881638,0.006470415,0.007856496,0.012888132,0.005747555,0.00340122,0.003093866,0.005488779,0.014991826,0.008139136,0.009808367
0.010572987,0.00894237,0.005954506,0.006820219,0.006495294,0.00781074,0.012864307,0.005810516,0.003456857,0.003081159,0.005407741,0.014981146,0.008193715,0.009976722
0.010347982,0.008861152,0.005908226,0.0067588,0.006520173,0.007764983,0.012840481,0.005873477,0.003512495,0.003068453,0.005326702,0.014970466,0.008248294,0.010145076
0.010122978,0.008779933,0.005861947,0.006697381,0.006545052,0.007719227,0.012816656,0.005936438,0.003568132,0.003055746,0.005245664,0.014959786,0.008302874,0.010313431
0.010161293,0.008825247,0.006035551,0.007094794,0.006564466,0.007821284,0.012963689,0.005991853,0.003553848,0.003111558,0.005327079,0.01519278,0.008059166,0.010114129
0.010199608,0.008870561,0.006209155,0.007492207,0.006583881,0.007923342,0.013110721,0.006047269,0.003539565,0.00316737,0.005408495,0.015425775,0.007815458,0.009914827
0.009561546,0.008312584,0.005921768,0.007161186,0.006427522,0.007584604,0.012447458,0.005878767,0.003599989,0.002975844,0.005197057,0.014927734,0.007264233,0.009414351
0.008923484,0.007754607,0.005634381,0.006830164,0.006271164,0.007245865,0.011784194,0.005710265,0.003660413,0.002784318,0.00498562,0.014429694,0.006713009,0.008913875
0.008292642,0.007173654,0.005369416,0.0065002,0.005643278,0.006748777,0.01102471,0.005224131,0.003492347,0.002717171,0.004737482,0.013667603,0.006563126,0.00852348
0.007661801,0.006592702,0.005104451,0.006170236,0.005015392,0.00625169,0.010265226,0.004737997,0.003324282,0.002650024,0.004489344,0.012905512,0.006413243,0.008133084
0.007349899,0.00635972,0.005089484,0.006132796,0.005280236,0.006262434,0.010347213,0.004915479,0.003434691,0.002694901,0.004418506,0.012474494,0.006308905,0.008063349
0.007037998,0.006126739,0.005074517,0.006095356,0.005545079,0.006273178,0.0104292,0.005092961,0.0035451,0.002739777,0.004347668,0.012043476,0.006204566,0.007993614
0.00701735,0.005994622,0.005006054,0.006157875,0.005355119,0.006252208,0.01047356,0.005062864,0.003371918,0.00267297,0.004253703,0.011968025,0.006034949,0.007571603
0.006996701,0.005862506,0.004937592,0.006220395,0.00516516,0.006231238,0.010517919,0.005032766,0.003198735,0.002606164,0.004159739,0.011892573,0.005865332,0.007149593
0.00712152,0.006111667,0.004990525,0.006357639,0.005359235,0.006243017,0.009902232,0.005107098,0.00346284,0.00270822,0.004197309,0.011879011,0.006089686,0.007679209
0.007246338,0.006360828,0.005043458,0.006494884,0.00555331,0.006254795,0.009286544,0.00518143,0.003726945,0.002810277,0.004234879,0.011865449,0.006314041,0.008208826
0.007422818,0.005755517,0.004680798,0.006182782,0.00503071,0.005824261,0.008597501,0.004872661,0.003321398,0.002632395,0.004049342,0.011063107,0.005969035,0.007764676
0.007599298,0.005150206,0.004318138,0.00587068,0.00450811,0.005393727,0.007908457,0.004563892,0.002915851,0.002454514,0.003863804,0.010260766,0.005624029,0.007320527
0.007975804,0.005136032,0.004569353,0.006193045,0.004755083,0.005536616,0.008749732,0.004783947,0.003387007,0.002744728,0.004001915,0.010734852,0.00569884,0.007190668
0.008352311,0.005121858,0.004820569,0.00651541,0.005002056,0.005679505,0.009591008,0.005004001,0.003858164,0.003034943,0.004140025,0.011208938,0.00577365,0.007060809
0.008087867,0.004736232,0.004546315,0.006041485,0.004660106,0.005342669,0.009114582,0.004759183,0.003446355,0.002853319,0.003892671,0.010616941,0.005434378,0.006733905
0.007823423,0.004350606,0.00427206,0.00556756,0.004318156,0.005005833,0.008638157,0.004514365,0.003034545,0.002671694,0.003645317,0.010024944,0.005095105,0.006407002
